vendor_no,supplier_name,part_no,part_desc,blanket_po,po_date,po_qty,unit_price,received_qty,desp_qty,vendor_remark,hal_remark,id,division_name,blanket_line
IA1304,ARYAN AEROSPACE FASTENERS,104.21.00.011-02-1,CASE,23UBI-1075,02-09-2023,473,16,130,470,,,13687,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2194-1,SCREW,22UBI-1048,01-02-2023,534,88,89,100,,,13688,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2202-1,SCREW,23SBI-1040,09-05-2024,208,52,0,,,,13689,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2611-1,SCREW,20SBI-1042,17-11-2020,46,99,35,46,,,13690,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,092.1522-1,STUD,21SBI-1106,22-01-2022,32,75,31,32,,,13691,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,092.1524-1,STUD,21SBI-1059,17-08-2021,25,91,25,25,,,13692,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,098.7766-1,UNION,21SBI-1109,22-03-2022,30,275,30,30,,,13693,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.04.037-1,AXLE,20SBI-1104,30-03-2021,22,170,22,22,,,13694,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.09.053-1,BLOCK,23UBI-1043,17-08-2023,174,109,47,48,,,13695,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.12.10.011-1,NUT,22UBI-1007,02-08-2022,7850,34,3634,7850,,,13696,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,96.17.00.017-1,BOLT-BRACKET,22UBI-1058,30-01-2023,788,182,0,100,,,13697,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2212-1,BIHEXAGONAL BOLT,23SBI-1040,09-05-2024,98,199,0,,,,13698,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2235-1,BOLT WITH 12 SPLINE HEAD,22UBI-1048,01-02-2023,707,96,0,480,,,13699,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,098.7766-1,UNION,21SBI-1059,17-08-2021,4,275,4,4,,,13700,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,098.9097-01-1,UNION,21SBI-1106,22-01-2022,29,580,24,24,,,13701,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTNERS,0227007P1-1,PIN,24GBI-1011,11-05-2024,1730,42,0,,,,13702,"Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTNERS,1655009-MFG-1,RING,24GBI-1011,11-05-2024,432,34,0,,,,13703,"Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTNERS,37097105L-1,INSULATION BUSH,24GBI-1011,11-05-2024,71,12,0,,,,13704,"Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTNERS,0270015L-1,CAP,24GBI-1011,11-05-2024,872,54,0,,,,13705,"Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTNERS,020807431-1,UNION NUT,24GBI-1011,11-05-2024,629,102,0,,,,13706,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,020007346-1,SCREW,23GBI-1009,01-06-2023,1415,75,1003,1457,,,13707,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,020015116000MFG-1,BOLT,23LBI-1006,01-03-2024,340,190,0,340,,,13708,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,0297258L-1,PLUG,23GBI-1046,21-10-2023,55,600,55,55,,,13709,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,088262002000MFG-1,THRUST BUSH,23LBI-1005,09-03-2024,1548,705,0,67,,,13710,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,1665002-1,CLAMP,23GBI-1081,04-04-2024,36,420,0,32,,,13711,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,3008A-6-20M-1,BOLT,23GBI-1030,29-08-2023,881,50,870,881,,,13712,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,37097126L-1,CONE,24GBI-1001,01-05-2024,108,50,0,,,,13713,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,9512492-00-1,LUG,23GBI-1024,18-08-2023,38,1800,38,38,,,13714,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,9513482-00-1,BRACKET,24GBI-1003,25-04-2024,36,2624,0,,,,13715,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,K-088262001-1,FLOAT RING,22LBI-1001,04-04-2023,905,990,856,902,,,13716,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,K-4000631-2-1,PIPE CONNECTION,23VBI-1001,11-04-2024,63,3400,0,63,,,13717,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,088262001000MFG-1,FLOAT RING,23LBI-1005,09-03-2024,1632,2560,0,,,,13718,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,1665001-1,CLAMP,23GBI-1081,04-04-2024,71,500,0,21,,,13719,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,95012084-00-1,STOPPER,24GBI-1001,01-05-2024,391,150,0,,,,13720,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,9512504-00-1,BOLT,24GBI-1001,01-05-2024,287,285,0,,,,13721,"Engine Divn, Koraput",
IB0766,BOTEYA SPACETECH AND AUTOMATION PVT. LTD.,0233040L-1,PIN,24GBI-1001,01-05-2024,72,70,0,,,,13722,"Engine Divn, Koraput",
IC0150,CENTRAL TOOL ROOM & TRAINING CENTRE.,2504022-02-1,DEFLECTOR  BILLET,23GBI-1029,24-08-2023,2365,1268,443,1575,,,13723,"Engine Divn, Koraput",
IC0611,CHANAKYA WIRE TECHNICS PVT.LTD,0247174L-1,WASHER,23GBI-1082,08-04-2024,1529,6,0,1529,,,13724,"Engine Divn, Koraput",
IC0611,CHANAKYA WIRE TECHNICS PVT.LTD,9512423-00P-P1-1,GUIDE BUSH,22GBI-1013,25-02-2023,655,291,446,655,,,13725,"Engine Divn, Koraput",
IC1032,CORRTECH ENERGY LIMITED,2504002-00-1,2ND TURBINE BLADE,22GBI-1012,10-01-2023,732,10500,576,592,,,13726,"Engine Divn, Koraput",
IC1032,CORRTECH ENERGY LIMITED,31977-01-1,TURBINE ROTOR BLADE STAGE -I,23IBI-1001,24-06-2023,95,16450,78,104,,,13727,"Engine Divn, Koraput",
IC1032,CORRTECH ENERGY LIMITED,K7842-9007-01-1,3RD STAGE TURBINE BLADE,19BBI-1009,04-11-2019,512,10800,465,554,,,13728,"Engine Divn, Koraput",
IC1032,CORRTECH ENERGY LIMITED,319178-1,TURBINE ROTOR BLADE STAGE -II,23IBI-1001,24-06-2023,83,16450,0,90,,,13729,"Engine Divn, Koraput",
IC1032,CORRTECH ENERGY LIMITED,K7842-9008-01-1,4TH STAGE TURBINE BLADE,19BBI-1009,04-11-2019,408,10800,380,445,,,13730,"Engine Divn, Koraput",
IC1059,CRYSTAL PRECISION PRIVATE LIMITED,2504001-06-1,IST.STG. TURBINE BLADE,23GBI-1037,08-09-2023,1158,8022,236,313,,,13731,"Engine Divn, Koraput",
IE0936,ENNEM EXCEL ENGINEERING (P) LTD.,25012001-00-1,FIRST ROTOR BLADE,23GBI-1038,12-09-2023,952,7300,53,77,,,13732,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,2504014-01-1,SINGLE SHROUD,19GBI-1001,06-07-2019,846,1060,761,1022,,,13733,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,2504014-01-1,SINGLE SHROUD,23GBI-1025,18-08-2023,729,1150,0,278,,,13734,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,37107706L-1,CSG(MIN.WALL TH),23GBI-1079,11-04-2024,78,1150,0,78,,,13735,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,9503819-00-U-PH-1,BUSH,23GBI-1018,24-07-2023,741,332,741,745,,,13736,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,9512496-00-1,BOLT,23GBI-1006,20-05-2023,407,133,190,417,,,13737,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,9512503-00-1,BOLT,22GBI-1003,09-07-2022,2352,118,1771,2445,,,13738,"Engine Divn, Koraput",
IF0222,FUJIYAMA TOOL TECH (P) LTD,2504013-00-1,SHROUD BUSH,23GBI-1025,18-08-2023,1190,700,253,894,,,13739,"Engine Divn, Koraput",
IF0459,FORWARD MANUFACTURING COMPANY PVT. LTD.,2504019-02-1,IST STG DISC LABYRINTH,23GBI-1036,13-10-2023,24,34554,0,8,,,13740,"Engine Divn, Koraput",
IF0459,FORWARD MANUFACTURING COMPANY PVT. LTD.,2504505-00-1,INTERNAL SUPPORT,23GBI-1065,02-02-2024,18,41438,0,5,,,13741,"Engine Divn, Koraput",
IF0459,FORWARD MANUFACTURING COMPANY PVT. LTD.,2504982-00-1,SWIRLER,23GBI-1061,01-12-2023,24,39500,0,6,,,13742,"Engine Divn, Koraput",
IG0867,GRAM TARANG EMPLOYABILITY TRAINING SERVICES PVT LTD,551290028-1,FLANGE,23GBI-1067,26-02-2024,30,647,0,15,,,13743,"Engine Divn, Koraput",
IG1010,GREENVILLE AEROSPACE PRIVATE LIMITED,2504002-00-1,2ND TURBINE BLADE,23GBI-1075,11-04-2024,869,8839,0,350,,,13744,"Engine Divn, Koraput",
IG1010,GREENVILLE AEROSPACE PRIVATE LIMITED,321271-01-1,TURBINE ROTOR BLADE STAGE -III,23IBI-1004,25-04-2024,87,10268,0,,,,13745,"Engine Divn, Koraput",
IG1010,GREENVILLE AEROSPACE PRIVATE LIMITED,K7842-9007-01-1,3RD STAGE TURBINE BLADE,23BBI-1001,04-04-2024,366,9018,0,136,,,13746,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,0253253L-1,SEALING RING,23GBI-1072,24-02-2024,139,150,0,139,,,13747,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,0260009L-1,CLAMP,23GBI-1048,25-10-2023,83,4440,0,9,,,13748,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,37079541L-1,S P CASING,22GBI-1007,16-09-2022,40,21429,2,15,,,13749,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,470750007-1,CENTRING BUSH,23GBI-1052,09-11-2023,36,621,0,36,,,13750,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9503025-00-1,ATOMISER NUT,19GBI-1007,25-09-2019,380,1450,330,581,,,13751,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9503025-00-1,ATOMISER NUT,23GBI-1005,13-05-2023,290,1655,259,290,,,13752,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9503606-00-1,FLAME TUBE FLANGE REAR SEC.,23GBI-1023,09-08-2023,181,3270,181,181,,,13753,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9506412-00-1,BRACKET,23GBI-1083,12-04-2024,23,1950,0,5,,,13754,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9512678-01-1,BRACKET,23GBI-1070,24-02-2024,83,2500,0,50,,,13755,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,2507020-00-1,BOOSTER PUMP CASING,22GBI-1007,16-09-2022,36,17857,2,10,,,13756,"Engine Divn, Koraput",
IH0530,HYDERABAD METAL CRAFTS (P) LTD,9522044-00-1,BRACKET,23GBI-1083,12-04-2024,72,2050,0,19,,,13757,"Engine Divn, Koraput",
IH0857,HARYANA GLOBAL LIMITED,2501002-03/03P-1,II STG.COMP.BLADE,23GBI-1042,03-10-2023,773,6500,0,200,,,13758,"Engine Divn, Koraput",
IH0857,HARYANA GLOBAL LIMITED,2501322-01-1,BY PASS VANE,19GBI-1004,19-08-2019,7194,628,7199,7200,,,13759,"Engine Divn, Koraput",
IH0857,HARYANA GLOBAL LIMITED,2501322-01-1,BY PASS VANE,22GBI-1011,25-01-2023,4830,700,3518,3600,,,13760,"Engine Divn, Koraput",
IH0857,HARYANA GLOBAL LIMITED,2501322-01-1,BY PASS VANE,23GBI-1071,06-04-2024,6523,742,0,,,,13761,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586037000MFG-1,LATERAL SEGMENT,19LBI-1009,22-08-2019,8,8759,6,8,,,13762,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586036000MFG-1,SEGMENT,19LBI-1009,22-08-2019,8,17450,6,8,,,13763,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586008000MFG-1,OUTER SEGMENT,19LBI-1009,22-08-2019,8,9792,6,8,,,13764,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586022000MFG-1,LATERAL SEGMENT,19LBI-1009,22-08-2019,8,7821,6,8,,,13765,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586019000MFG-1,INNER SEGMENT,19LBI-1009,22-08-2019,8,8450,6,8,,,13766,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586021000MFG-1,OUTER SEGMENT,19LBI-1009,22-08-2019,8,5962,6,8,,,13767,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586032000MFG-1,SEGMENT,19LBI-1009,22-08-2019,8,9042,7,8,,,13768,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586037000-02MFG-1,LATERAL SEGMENT,19LBI-1009,22-08-2019,70,8759,0,,,,13769,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586036000-02MFG-1,SEGMENT,19LBI-1009,22-08-2019,23,17450,0,,,,13770,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586008000-02MFG-1,OUTER SEGMENT,19LBI-1009,22-08-2019,23,9792,0,,,,13771,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586022000-02MFG-1,LATERAL SEGMENT,19LBI-1009,22-08-2019,143,7821,6,6,,,13772,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586019000-02MFG-1,INNER SEGMENT,19LBI-1009,22-08-2019,163,8450,6,6,,,13773,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586021000-02MFG-1,OUTER SEGMENT,19LBI-1009,22-08-2019,73,5962,12,12,,,13774,"Engine Divn, Koraput",
IK0751,KRISHNAVENI CARBON PRODUCTS (P) LTD,743586032000-02MFG-1,SEGMENT,19LBI-1009,22-08-2019,72,9042,12,12,,,13775,"Engine Divn, Koraput",
IL0426,LAXMI MACHINE TOOLS,9509097-00-1,SAFETY PLUG,23GBI-1056,17-11-2023,40,513,40,40,,,13776,"Engine Divn, Koraput",
IL0426,LAXMI MACHINE TOOLS,9522046-00-1,STEM,20GBI-1007,08-04-2021,40,10500,40,40,,,13777,"Engine Divn, Koraput",
IL0426,LAXMI MACHINE TOOLS,3707100-1,SHAFT BUSH,23GBI-1056,17-11-2023,29,1071,0,29,,,13778,"Engine Divn, Koraput",
IL0426,LAXMI MACHINE TOOLS,9522059-00-1,SLEEVE-CYLINDER,20GBI-1007,08-04-2021,43,6000,14,24,,,13779,"Engine Divn, Koraput",
IL0426,LAXMI MACHINE TOOLS,3707181L-1,BUSH,23GBI-1056,17-11-2023,29,1205,0,12,,,13780,"Engine Divn, Koraput",
IL0432,LAKSHMI CARBONS,743595009000MFG-1,FRONT SEALING RING,19LBI-1010,22-08-2019,24,7875,17,24,,,13781,"Engine Divn, Koraput",
IL0432,LAKSHMI CARBONS,743595011000MFG-1,REAR SEALING RING,19LBI-1010,22-08-2019,24,8478,16,24,,,13782,"Engine Divn, Koraput",
IL0432,LAKSHMI CARBONS,743595009000-02MFG-1,FRONT SEALING RING,19LBI-1010,22-08-2019,139,7875,0,6,,,13783,"Engine Divn, Koraput",
IL0432,LAKSHMI CARBONS,743595011000-02MFG-1,REAR SEALING RING,19LBI-1010,22-08-2019,100,8478,0,6,,,13784,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,2504015-00-1,BUSH OF EXT SHAFT,23GBI-1050,01-11-2023,21,10300,0,5,,,13785,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,2506003-00-1,CASING 2 SPEED DRIVE,23GBI-1027,30-08-2023,11,55000,0,,,,13786,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,2507005-00-1,PUMP CASING,23GBI-1022,31-07-2023,17,31000,0,4,,,13787,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,37077940L-1,C.A.SEPARATOR,23GBI-1034,06-09-2023,21,10200,0,5,,,13788,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,9504014-01-1,BUSH OF INT SHAFT,23GBI-1021,28-07-2023,70,13036,0,5,,,13789,"Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES PRIVATE LIMITED,9506119-00-1,COVER,23GBI-1035,15-09-2023,11,35300,0,9,,,13790,"Engine Divn, Koraput",
IM1914,M.M.ENGINEERING WORKS,020015110.001MFG-1,SCREW,23LBI-1002,26-10-2023,6664,46,191,200,,,13791,"Engine Divn, Koraput",
IM1914,M.M.ENGINEERING WORKS,331200317000MFG-1,LUG,23LBI-1003,26-10-2023,278,245,0,10,,,13792,"Engine Divn, Koraput",
IM1914,M.M.ENGINEERING WORKS,37017720 SPL-1,SHERICAL BUSH (SPL.),23GBI-1049,26-10-2023,116,1350,20,136,,,13793,"Engine Divn, Koraput",
IM1914,M.M.ENGINEERING WORKS,9506156-00-1,BRACKET,23GBI-1045,21-10-2023,42,4313,0,5,,,13794,"Engine Divn, Koraput",
IM1916,MSME TECHNOLOGY CENTRE,0243360L-1,LOCK,24GBI-1012,11-05-2024,61,125,0,,,,13795,"Engine Divn, Koraput",
IM1916,MSME TECHNOLOGY CENTRE,1610035-1,NUT,23GBI-1064,19-12-2023,303,76,5,303,,,13796,"Engine Divn, Koraput",
IM1916,MSME TECHNOLOGY CENTRE,9521034-01-1,NOZZLE,23GBI-1063,22-12-2023,58,250,0,,,,13797,"Engine Divn, Koraput",
IM1916,MSME TECHNOLOGY CENTRE,0247117-1,WASHER,24GBI-1012,11-05-2024,71,96,0,,,,13798,"Engine Divn, Koraput",
IN6855,NEHA ENGINEERING,37077149L-1,SHAFT,23GBI-1054,15-11-2023,39,920,0,10,,,13799,"Engine Divn, Koraput",
IN6855,NEHA ENGINEERING,9521017-00-1,BUSH OF IG,23GBI-1053,08-11-2023,107,272,107,107,,,13800,"Engine Divn, Koraput",
IN6855,NEHA ENGINEERING,K9512447-01P(SPL)-1,TEE JOINT,23GBI-1085,23-04-2024,61,980,0,7,,,13801,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,020410065000-MFG-1,STOP WASHER,24LBI-1001,07-05-2024,1167,50,0,,,,13802,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,0240170L-1,WASHER,23GBI-1055,10-11-2023,542,79,95,100,,,13803,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,1640136-1,LOCK WASHER,24GBI-1007,07-05-2024,1230,60,0,,,,13804,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,3402A-0.5-20-35-1,WASHER,24GBI-1006,24-04-2024,66,45,0,,,,13805,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,0243032L-1,STOP WASHER,24GBI-1006,24-04-2024,43,170,0,43,,,13806,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,062.65.0339MFG-1,LOCKING PLATE,24LBI-1001,07-05-2024,397,120,0,,,,13807,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,9521016-00-1,LOCK,24GBI-1007,07-05-2024,133,50,0,51,,,13808,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,331600762000MFG-1,R00T,24LBI-1001,07-05-2024,3143,40,0,,,,13809,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,020407659000MFG-1,LOCK WASHER,24LBI-1001,07-05-2024,29885,9,0,100,,,13810,"Engine Divn, Koraput",
IO0019,OJAS UDYOG,020403703000MFG-1,LOCK,24LBI-1001,07-05-2024,748,45,0,100,,,13811,"Engine Divn, Koraput",
IO0865,OVIVE TECHNOLOGIES,9501063-00-1,OIL COLLECTING BUSH,23GBI-1008,29-05-2023,33,15113,0,5,,,13812,"Engine Divn, Koraput",
IP0551,PRATHIBHA AEROSPACE PRIVATE LIMITED,1615002-1,NUT,22GBI-1016,16-03-2023,2622,65,1015,2622,,,13816,"Engine Divn, Koraput",
IP0551,PRATHIBHA AEROSPACE PRIVATE LIMITED,9512522-00-1,BOLT,23GBI-1011,13-06-2023,1560,48,0,273,,,13817,"Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.03.00.001-1,BUSH,21SBI-1106,22-01-2022,28,120,26,26,,,13819,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.06.68.118-1,OIL PASSAGE BUSH,21SBI-1059,17-08-2021,20,363,20,20,,,13820,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.06.68.155-1,BUSH,21SBI-1109,22-03-2022,17,126,17,17,,,13821,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,96.17.00.033-1,BOLT-BRACKET,22UBI-1058,30-01-2023,255,286,106,255,,,13822,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2611-1,SCREW,23SBI-1040,09-05-2024,416,122,0,,,,13823,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.22.091-1,L.H.PAD.NUT,22UBI-1048,01-02-2023,113,420,0,54,,,13824,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.31.005-1,ANGLE PIECE,22UBI-1058,30-01-2023,198,952,109,120,,,13825,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.06.68.155-1,BUSH,21SBI-1059,17-08-2021,11,126,11,11,,,13826,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.06.68.205-1,BOLT,21SBI-1106,22-01-2022,44,124,44,44,,,13827,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.09.02.017-1,STUD,21SBI-1109,22-03-2022,103,208,113,113,,,13828,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,090.2634-01-1,BOLT,23SBI-1040,09-05-2024,496,120,0,,,,13829,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.22.092-1,RIGHT PAD NUT,22UBI-1048,01-02-2023,136,440,0,32,,,13830,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.07.24.008-1,BUSH,21SBI-1106,22-01-2022,26,60,26,26,,,13831,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.07.25.016-1,SPHERE,21SBI-1059,17-08-2021,33,302,36,33,,,13832,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.09.07.004-1,ATOMISER,21SBI-1109,22-03-2022,4,980,4,4,,,13833,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.18.01.057-1,BUSH,22UBI-1058,30-01-2023,159,168,159,159,,,13834,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,091.1729-1,NUT,23SBI-1040,09-05-2024,673,120,0,,,,13835,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.22.097-1,BOLT,22UBI-1048,01-02-2023,395,284,105,107,,,13836,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.09.06.024-01-1,SCREW,21SBI-1106,22-01-2022,39,107,20,26,,,13837,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.09.07.004-1,ATOMISER,21SBI-1059,17-08-2021,10,980,10,10,,,13838,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.03.001-1,GUIDE PLATE,21SBI-1109,22-03-2022,5,950,5,5,,,13839,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.27.05.009-1,UNION,22UBI-1058,30-01-2023,5,680,5,5,,,13840,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,092.1522-1,STUD,23SBI-1040,09-05-2024,60,83,0,,,,13841,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.26.024-1,COUPLING,22UBI-1048,01-02-2023,16,208,16,16,,,13842,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.04.00.003-1,BOLT-BRACKET,22UBI-1058,30-01-2023,32,159,0,,,,13843,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.03.001-1,GUIDE PLATE,21SBI-1059,17-08-2021,5,950,5,5,,,13844,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.06.014-1,PIN,21SBI-1106,22-01-2022,16,218,14,16,,,13845,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.07.002-1,RING,21SBI-1109,22-03-2022,410,106,410,410,,,13846,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,092.1524-1,STUD,23SBI-1040,09-05-2024,135,99,0,,,,13847,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.01.31.007-01-1,DOUBLE HEADED BOLT,22UBI-1048,01-02-2023,570,138,58,278,,,13848,"Sukhoi Engine Divn, Koraput",
IA1304,ARYAN AEROSPACE FASTENERS,104.10.07.002-1,RING,21SBI-1059,17-08-2021,99,106,99,99,,,13849,"Sukhoi Engine Divn, Koraput",
